Freq,PSD,frecuencia predominante,Tension resultante media
454.6666667,3.47683E-05,233,36
471.2,2.42128E-05,233,36
487.7333333,3.64805E-05,233,36
8.2666667,0.000264475,233,36
24.8,2.81169E-07,233,36
41.3333333,1.09738E-05,233,36
57.8666667,4.74386E-05,233,36
74.4,3.84293E-06,233,36
90.9333333,1.28547E-05,233,36
107.4666667,1.73759E-05,233,36
124,2.24179E-07,233,36
140.5333333,5.32812E-07,233,36
157.0666667,1.96978E-05,233,36
173.6,9.77022E-06,233,36
190.1333333,1.21367E-05,233,36
206.6666667,3.63333E-06,233,36
223.2,1.86708E-07,233,36
239.7333333,3.19044E-06,233,36
256.2666667,1.89425E-06,233,36
272.8,1.3746E-06,233,36
289.3333333,2.77276E-09,233,36
305.8666667,1.23332E-06,233,36
322.4,1.22775E-05,233,36
338.9333333,6.29339E-08,233,36
355.4666667,4.71031E-06,233,36
372,1.46088E-07,233,36
388.5333333,2.01748E-06,233,36
405.0666667,8.74566E-07,233,36
421.6,6.70753E-08,233,36
438.1333333,2.80649E-06,233,36
454.6666667,1.29987E-05,233,36
471.2,1.48929E-06,233,36
487.7333333,3.075E-06,233,36
8.2666667,2.85614E-06,233,36
24.8,3.46756E-07,233,36
41.3333333,5.43413E-07,233,36
57.8666667,5.40326E-07,233,36
74.4,4.25933E-07,233,36
90.9333333,1.27716E-06,233,36
107.4666667,6.51051E-07,233,36
124,9.16196E-07,233,36
140.5333333,7.14347E-07,233,36
157.0666667,4.72704E-05,233,36
173.6,4.56839E-05,233,36
190.1333333,8.58296E-05,233,36
206.6666667,6.51665E-08,233,36
223.2,2.13088E-06,233,36
239.7333333,1.52999E-05,233,36
256.2666667,1.6792E-07,233,36
272.8,1.6734E-05,233,36
289.3333333,1.09134E-06,233,36
305.8666667,6.33466E-07,233,36
322.4,3.58822E-05,233,36
338.9333333,4.25475E-05,233,36
355.4666667,3.27647E-08,233,36
372,1.6585E-07,233,36
388.5333333,4.73702E-06,233,36
405.0666667,1.00666E-06,233,36
421.6,8.76873E-10,233,36
438.1333333,1.39385E-06,233,36
454.6666667,2.19915E-06,233,36
471.2,3.42081E-06,233,36
487.7333333,4.22184E-06,233,36
8.2666667,0.000181324,235,22
24.8,0.000234741,235,22
41.3333333,1.59181E-06,235,22
57.8666667,3.21997E-05,235,22
74.4,1.91316E-06,235,22
90.9333333,2.1377E-07,235,22
107.4666667,2.05896E-05,235,22
124,4.29206E-08,235,22
140.5333333,2.49089E-06,235,22
157.0666667,9.23092E-05,235,22
173.6,3.09999E-05,235,22
190.1333333,4.2051E-05,235,22
206.6666667,3.66728E-05,235,22
223.2,6.65984E-07,235,22
239.7333333,1.17176E-05,235,22
256.2666667,1.55853E-05,235,22
272.8,3.25933E-06,235,22
289.3333333,6.99917E-06,235,22
305.8666667,3.39447E-05,235,22
322.4,3.32205E-06,235,22
338.9333333,2.19718E-05,235,22
355.4666667,2.37473E-06,235,22
372,3.26391E-06,235,22
388.5333333,5.2229E-05,235,22
405.0666667,4.51484E-06,235,22
421.6,1.77042E-05,235,22
438.1333333,1.92748E-05,235,22
454.6666667,9.4398E-05,235,22
471.2,4.3779E-05,235,22
487.7333333,5.96824E-05,235,22
8.2666667,9.56851E-05,235,22
24.8,5.67116E-05,235,22
41.3333333,0.000108183,235,22
57.8666667,2.38186E-06,235,22
74.4,2.11345E-05,235,22
90.9333333,9.19637E-07,235,22
107.4666667,1.95603E-06,235,22
124,1.49098E-05,235,22
140.5333333,2.37002E-06,235,22
157.0666667,9.09857E-07,235,22
173.6,2.52449E-06,235,22
190.1333333,2.96591E-06,235,22
206.6666667,7.9972E-06,235,22
223.2,9.28052E-06,235,22
239.7333333,5.52986E-07,235,22
256.2666667,8.98697E-09,235,22
272.8,2.1745E-06,235,22
289.3333333,2.67968E-07,235,22
305.8666667,1.37203E-07,235,22
322.4,6.69547E-06,235,22
338.9333333,4.23165E-07,235,22
355.4666667,1.55468E-06,235,22
372,6.9527E-07,235,22
388.5333333,2.00636E-06,235,22
405.0666667,2.97224E-06,235,22
421.6,1.09774E-06,235,22
438.1333333,2.42301E-06,235,22
454.6666667,6.4461E-07,235,22
471.2,2.96931E-06,235,22
487.7333333,4.47345E-07,235,22
8.2666667,4.02841E-05,235,22
24.8,2.79629E-05,235,22
41.3333333,1.00075E-05,235,22
57.8666667,1.02708E-10,235,22
74.4,6.51205E-07,235,22
90.9333333,5.34413E-06,235,22
107.4666667,3.52955E-07,235,22
124,2.84721E-05,235,22
140.5333333,5.90887E-05,235,22
157.0666667,5.4589E-05,235,22
173.6,0.000134311,235,22
190.1333333,5.34967E-05,235,22
206.6666667,4.54322E-05,235,22
223.2,2.39781E-06,235,22
239.7333333,5.68217E-06,235,22
256.2666667,4.46746E-07,235,22
272.8,6.47294E-07,235,22
289.3333333,5.75518E-05,235,22
305.8666667,7.539E-05,235,22
322.4,1.03914E-05,235,22
338.9333333,9.19586E-06,235,22
355.4666667,1.90565E-06,235,22
372,3.92863E-07,235,22
388.5333333,1.30506E-05,235,22
405.0666667,2.08788E-06,235,22
421.6,3.7763E-06,235,22
438.1333333,7.05847E-09,235,22
454.6666667,2.28032E-07,235,22
471.2,4.2832E-08,235,22
487.7333333,2.16051E-08,235,22
8.2833333,0.001528236,45,24
24.85,0.001565736,45,24
41.4166667,0.002384971,45,24
57.9833333,0.000295442,45,24
74.55,0.000582022,45,24
91.1166667,0.000215329,45,24
107.6833333,8.70463E-06,45,24
124.25,3.41705E-06,45,24
140.8166667,3.92813E-05,45,24
157.3833333,1.19685E-05,45,24
173.95,4.9903E-05,45,24
190.5166667,1.70367E-09,45,24
207.0833333,8.13195E-05,45,24
223.65,0.000344148,45,24
240.2166667,0.000368616,45,24
256.7833333,0.000540917,45,24
273.35,0.000311266,45,24
289.9166667,3.50669E-06,45,24
306.4833333,0.000178906,45,24
323.05,0.000428637,45,24
339.6166667,0.000374325,45,24
356.1833333,0.000222197,45,24
372.75,9.06942E-05,45,24
389.3166667,5.56729E-05,45,24
405.8833333,0.000504252,45,24
422.45,0.000555996,45,24
439.0166667,0.000230268,45,24
455.5833333,0.00016814,45,24
472.15,0.000169344,45,24
488.7166667,2.87083E-05,45,24
8.2833333,0.000874521,45,24
24.85,0.00057448,45,24
41.4166667,0.000577801,45,24
57.9833333,4.93755E-07,45,24
74.55,5.7554E-05,45,24
91.1166667,0.000134487,45,24
107.6833333,2.26488E-07,45,24
124.25,3.41168E-05,45,24
140.8166667,3.06409E-05,45,24
157.3833333,6.40094E-05,45,24
173.95,1.01539E-05,45,24
190.5166667,4.36942E-05,45,24
207.0833333,2.60593E-05,45,24
223.65,2.16592E-05,45,24
240.2166667,3.04706E-05,45,24
256.7833333,0.000103959,45,24
273.35,7.8605E-05,45,24
289.9166667,3.35808E-05,45,24
306.4833333,1.26421E-06,45,24
323.05,2.23111E-06,45,24
339.6166667,1.92997E-06,45,24
356.1833333,1.89671E-05,45,24
372.75,5.77988E-05,45,24
389.3166667,1.71819E-06,45,24
405.8833333,9.80701E-05,45,24
422.45,7.44065E-05,45,24
439.0166667,2.64949E-06,45,24
455.5833333,5.94704E-06,45,24
472.15,1.88116E-07,45,24
488.7166667,1.61583E-05,45,24
8.2833333,0.002056613,45,24
24.85,2.18606E-05,45,24
41.4166667,3.68993E-05,45,24
57.9833333,0.000438995,45,24
74.55,9.95755E-05,45,24
91.1166667,9.08471E-06,45,24
107.6833333,8.57172E-05,45,24
124.25,0.000699935,45,24
140.8166667,0.001268351,45,24
157.3833333,0.001580788,45,24
173.95,7.72462E-05,45,24
190.5166667,0.00019798,45,24
207.0833333,0.000105777,45,24
223.65,5.86402E-05,45,24
240.2166667,0.000117884,45,24
256.7833333,8.46896E-06,45,24
273.35,2.44519E-06,45,24
289.9166667,0.000112022,45,24
306.4833333,0.000250429,45,24
323.05,0.000211379,45,24
339.6166667,6.36857E-05,45,24
356.1833333,4.35202E-05,45,24
372.75,1.15574E-05,45,24
389.3166667,3.41408E-05,45,24
405.8833333,5.62267E-06,45,24
422.45,4.00772E-08,45,24
439.0166667,7.18507E-06,45,24
455.5833333,3.62257E-05,45,24
472.15,0.000101159,45,24
488.7166667,4.8698E-05,45,24
8.2666667,1.45074E-05,241,40
24.8,2.31514E-07,241,40
41.3333333,9.5882E-05,241,40
57.8666667,4.01963E-06,241,40
74.4,1.8542E-05,241,40
90.9333333,6.10444E-05,241,40
107.4666667,3.95564E-05,241,40
124,5.23285E-09,241,40
140.5333333,5.94034E-06,241,40
157.0666667,9.81978E-05,241,40
173.6,6.63088E-06,241,40
190.1333333,2.36622E-05,241,40
206.6666667,3.72287E-05,241,40
223.2,1.69514E-06,241,40
239.7333333,2.1854E-06,241,40
256.2666667,1.084E-05,241,40
272.8,3.71587E-08,241,40
289.3333333,8.48041E-06,241,40
305.8666667,3.75391E-05,241,40
322.4,2.83259E-05,241,40
338.9333333,3.71171E-05,241,40
355.4666667,7.7474E-06,241,40
372,1.0866E-05,241,40
388.5333333,4.20678E-05,241,40
405.0666667,1.93916E-06,241,40
421.6,2.20236E-06,241,40
438.1333333,0.000268568,241,40
454.6666667,5.01598E-06,241,40
471.2,8.26354E-05,241,40
487.7333333,3.84882E-05,241,40
8.2666667,1.11241E-05,241,40
24.8,1.6995E-06,241,40
41.3333333,3.07845E-05,241,40
57.8666667,1.02988E-05,241,40
74.4,3.97168E-06,241,40
90.9333333,8.38655E-06,241,40
107.4666667,3.35935E-05,241,40
124,4.17655E-05,241,40
140.5333333,6.41317E-05,241,40
157.0666667,7.03298E-06,241,40
173.6,2.63287E-05,241,40
190.1333333,1.68499E-06,241,40
206.6666667,1.97233E-06,241,40
223.2,8.76288E-06,241,40
239.7333333,1.5876E-06,241,40
256.2666667,2.92264E-06,241,40
272.8,3.29366E-06,241,40
289.3333333,1.57622E-07,241,40
305.8666667,1.65416E-07,241,40
322.4,3.71499E-07,241,40
338.9333333,6.36748E-07,241,40
355.4666667,3.68439E-06,241,40
372,1.63739E-07,241,40
388.5333333,3.69942E-08,241,40
405.0666667,1.35206E-05,241,40
421.6,2.35696E-06,241,40
438.1333333,2.33497E-05,241,40
454.6666667,3.98467E-06,241,40
471.2,1.23549E-06,241,40
487.7333333,2.26573E-08,241,40
8.2666667,9.04322E-05,241,40
24.8,6.33402E-05,241,40
41.3333333,7.44754E-06,241,40
57.8666667,1.28835E-05,241,40
74.4,1.42732E-06,241,40
90.9333333,2.3031E-07,241,40
107.4666667,2.44235E-06,241,40
124,3.15278E-05,241,40
140.5333333,3.76793E-05,241,40
157.0666667,4.56881E-06,241,40
173.6,3.94384E-06,241,40
190.1333333,3.62124E-05,241,40
206.6666667,1.43946E-06,241,40
223.2,0.000144577,241,40
239.7333333,7.82486E-05,241,40
256.2666667,4.44932E-08,241,40
272.8,7.71139E-06,241,40
289.3333333,7.04735E-05,241,40
305.8666667,8.11187E-07,241,40
322.4,4.01103E-05,241,40
338.9333333,1.89226E-05,241,40
355.4666667,6.25886E-06,241,40
372,5.49991E-06,241,40
388.5333333,7.73882E-07,241,40
405.0666667,2.00523E-05,241,40
421.6,1.78242E-06,241,40
438.1333333,0.000137627,241,40
454.6666667,3.78864E-07,241,40
471.2,4.02058E-06,241,40
487.7333333,8.07221E-06,241,40
8.4,0.002641188,221,50
25.2,0.050110613,221,50
42,3.20634E-05,221,50
58.8,0.004980268,221,50
75.6,0.001517287,221,50
92.4,3.48024E-06,221,50
109.2,5.24118E-05,221,50
126,3.08113E-05,221,50
142.8,0.000260679,221,50
159.6,7.12894E-06,221,50
176.4,7.27464E-06,221,50
193.2,0.000121824,221,50
210,5.37642E-06,221,50
226.8,7.69868E-07,221,50
243.6,1.10399E-05,221,50
260.4,6.08975E-07,221,50
277.2,9.65419E-08,221,50
294,1.56152E-07,221,50
310.8,0.000167548,221,50
327.6,6.32266E-05,221,50
344.4,1.77459E-06,221,50
361.2,8.19619E-06,221,50
378,1.08402E-06,221,50
394.8,1.77491E-10,221,50
411.6,2.29608E-06,221,50
428.4,8.49447E-07,221,50
445.2,3.59762E-05,221,50
462,1.9092E-06,221,50
478.8,6.74468E-06,221,50
495.6,1.27287E-05,221,50
8.4,0.003512639,221,50
25.2,0.017174756,221,50
42,0.003404307,221,50
58.8,0.000769579,221,50
75.6,0.000171756,221,50
92.4,6.58353E-05,221,50
109.2,0.000160946,221,50
126,3.09861E-05,221,50
142.8,2.62379E-09,221,50
159.6,5.39089E-06,221,50
176.4,6.38348E-06,221,50
193.2,2.74586E-06,221,50
210,1.43602E-05,221,50
226.8,7.92795E-06,221,50
243.6,9.98194E-05,221,50
260.4,1.75886E-05,221,50
277.2,1.36709E-06,221,50
294,2.87677E-05,221,50
310.8,0.000157489,221,50
327.6,5.43324E-05,221,50
344.4,8.8032E-06,221,50
361.2,6.29524E-06,221,50
378,1.00682E-05,221,50
394.8,4.94545E-05,221,50
411.6,2.38995E-05,221,50
428.4,9.78841E-06,221,50
445.2,3.3514E-06,221,50
462,2.84694E-05,221,50
478.8,2.2802E-05,221,50
495.6,3.74175E-05,221,50
8.4,0.002851955,221,50
25.2,0.002346117,221,50
42,0.000123471,221,50
58.8,3.79122E-05,221,50
75.6,5.35089E-05,221,50
92.4,7.49292E-07,221,50
109.2,0.000189352,221,50
126,0.000861204,221,50
142.8,0.000103641,221,50
159.6,0.000147436,221,50
176.4,2.24228E-06,221,50
193.2,2.88076E-05,221,50
210,5.23693E-05,221,50
226.8,9.76116E-05,221,50
243.6,2.06221E-05,221,50
260.4,1.41816E-05,221,50
277.2,3.44437E-05,221,50
294,1.18841E-05,221,50
310.8,1.54428E-05,221,50
327.6,0.000126887,221,50
344.4,8.50738E-05,221,50
361.2,1.58458E-06,221,50
378,6.98274E-05,221,50
394.8,3.26014E-06,221,50
411.6,1.1691E-05,221,50
428.4,3.64091E-05,221,50
445.2,2.42077E-05,221,50
462,6.50605E-05,221,50
478.8,5.27626E-05,221,50
495.6,6.95906E-05,221,50
8.2666667,0.000290177,152,25
24.8,5.68045E-05,152,25
41.3333333,8.66812E-05,152,25
57.8666667,0.000173927,152,25
74.4,2.90728E-06,152,25
90.9333333,1.24362E-06,152,25
107.4666667,2.90643E-05,152,25
124,5.58107E-06,152,25
140.5333333,2.57902E-05,152,25
157.0666667,3.10896E-06,152,25
173.6,1.52715E-05,152,25
190.1333333,8.16237E-06,152,25
206.6666667,2.12684E-05,152,25
223.2,8.4629E-06,152,25
239.7333333,1.66315E-05,152,25
256.2666667,9.24166E-06,152,25
272.8,1.21219E-05,152,25
289.3333333,7.17927E-06,152,25
305.8666667,1.6414E-05,152,25
322.4,8.12189E-06,152,25
338.9333333,3.74968E-06,152,25
355.4666667,3.09243E-05,152,25
372,1.99837E-06,152,25
388.5333333,2.82665E-05,152,25
405.0666667,2.00246E-05,152,25
421.6,8.83397E-07,152,25
438.1333333,2.61303E-05,152,25
454.6666667,5.11992E-06,152,25
471.2,1.37637E-05,152,25
487.7333333,8.0863E-06,152,25
8.2666667,0.002208824,152,25
24.8,0.001161414,152,25
41.3333333,0.000251861,152,25
57.8666667,1.55789E-06,152,25
74.4,1.17255E-07,152,25
90.9333333,2.28023E-05,152,25
107.4666667,2.70175E-05,152,25
124,1.16771E-05,152,25
140.5333333,1.88851E-06,152,25
157.0666667,1.38938E-06,152,25
173.6,2.14568E-08,152,25
190.1333333,8.49373E-07,152,25
206.6666667,3.7186E-07,152,25
223.2,3.30029E-06,152,25
239.7333333,6.7457E-11,152,25
256.2666667,9.88592E-08,152,25
272.8,6.16476E-06,152,25
289.3333333,2.83778E-06,152,25
305.8666667,8.50328E-06,152,25
322.4,1.47055E-06,152,25
338.9333333,3.65355E-06,152,25
355.4666667,5.19336E-06,152,25
372,1.58503E-06,152,25
388.5333333,3.04056E-06,152,25
405.0666667,2.30104E-06,152,25
421.6,2.51786E-06,152,25
438.1333333,4.10801E-06,152,25
454.6666667,2.42373E-07,152,25
471.2,7.7119E-07,152,25
487.7333333,1.6732E-07,152,25
8.2666667,0.002983402,152,25
24.8,0.000453557,152,25
41.3333333,1.48159E-05,152,25
57.8666667,7.29265E-05,152,25
74.4,2.09063E-05,152,25
90.9333333,3.35503E-06,152,25
107.4666667,2.89025E-05,152,25
124,8.52023E-06,152,25
140.5333333,6.75676E-05,152,25
157.0666667,1.50021E-05,152,25
173.6,1.8469E-05,152,25
190.1333333,4.75542E-06,152,25
206.6666667,7.17399E-06,152,25
223.2,1.52484E-05,152,25
239.7333333,4.18108E-10,152,25
256.2666667,3.6593E-06,152,25
272.8,2.68546E-05,152,25
289.3333333,3.98753E-07,152,25
305.8666667,3.77501E-06,152,25
322.4,9.37222E-06,152,25
338.9333333,7.01939E-06,152,25
355.4666667,1.60614E-05,152,25
372,2.52157E-07,152,25
388.5333333,1.12111E-05,152,25
405.0666667,3.08602E-06,152,25
421.6,6.44714E-06,152,25
438.1333333,6.18174E-07,152,25
454.6666667,1.44441E-06,152,25
471.2,1.08194E-05,152,25
487.7333333,1.41197E-06,152,25
8.2666667,0.000110954,99,25
24.8,3.12924E-06,99,25
41.3333333,1.80993E-05,99,25
57.8666667,2.28102E-05,99,25
74.4,1.29562E-05,99,25
90.9333333,1.70399E-05,99,25
107.4666667,1.93942E-05,99,25
124,1.6479E-05,99,25
140.5333333,1.58491E-05,99,25
157.0666667,1.77967E-05,99,25
173.6,1.88754E-05,99,25
190.1333333,1.6046E-05,99,25
206.6666667,1.62495E-05,99,25
223.2,1.81538E-05,99,25
239.7333333,1.64885E-05,99,25
256.2666667,1.82456E-05,99,25
272.8,1.59105E-05,99,25
289.3333333,1.67055E-05,99,25
305.8666667,1.68556E-05,99,25
322.4,1.70333E-05,99,25
338.9333333,1.72804E-05,99,25
355.4666667,1.64569E-05,99,25
372,1.70455E-05,99,25
388.5333333,1.70175E-05,99,25
405.0666667,1.7654E-05,99,25
421.6,1.72043E-05,99,25
438.1333333,1.65407E-05,99,25
454.6666667,1.6979E-05,99,25
471.2,1.70188E-05,99,25
487.7333333,1.66887E-05,99,25
8.2666667,1.60826E-07,99,25
24.8,3.54845E-07,99,25
41.3333333,1.9332E-07,99,25
57.8666667,1.27569E-07,99,25
74.4,5.19396E-08,99,25
90.9333333,9.41078E-10,99,25
107.4666667,4.81833E-08,99,25
124,4.5142E-08,99,25
140.5333333,3.00363E-09,99,25
157.0666667,5.36605E-09,99,25
173.6,4.81372E-08,99,25
190.1333333,1.90734E-08,99,25
206.6666667,1.2932E-08,99,25
223.2,2.3524E-08,99,25
239.7333333,1.13796E-09,99,25
256.2666667,1.37391E-09,99,25
272.8,3.33978E-08,99,25
289.3333333,5.07236E-09,99,25
305.8666667,1.83653E-10,99,25
322.4,8.57392E-09,99,25
338.9333333,1.09053E-07,99,25
355.4666667,5.45011E-09,99,25
372,2.25465E-08,99,25
388.5333333,4.452E-12,99,25
405.0666667,2.36328E-09,99,25
421.6,3.27381E-09,99,25
438.1333333,3.33114E-08,99,25
454.6666667,5.36786E-09,99,25
471.2,7.28736E-10,99,25
487.7333333,3.552E-12,99,25
8.2666667,8.50373E-07,99,25
24.8,1.5136E-06,99,25
41.3333333,1.46149E-07,99,25
57.8666667,3.6615E-08,99,25
74.4,7.13831E-08,99,25
90.9333333,2.95684E-08,99,25
107.4666667,1.22578E-08,99,25
124,3.7866E-08,99,25
140.5333333,3.08812E-08,99,25
157.0666667,4.11038E-08,99,25
173.6,2.76178E-09,99,25
190.1333333,1.75756E-08,99,25
206.6666667,4.54545E-08,99,25
223.2,6.66516E-08,99,25
239.7333333,1.26714E-08,99,25
256.2666667,1.56564E-08,99,25
272.8,1.83057E-10,99,25
289.3333333,6.93029E-10,99,25
305.8666667,3.81506E-08,99,25
322.4,1.28645E-08,99,25
338.9333333,2.204E-07,99,25
355.4666667,1.54875E-08,99,25
372,3.7848E-08,99,25
388.5333333,2.07561E-09,99,25
405.0666667,1.40922E-08,99,25
421.6,2.93265E-08,99,25
438.1333333,5.5743E-11,99,25
454.6666667,3.43661E-09,99,25
471.2,1.05244E-08,99,25
487.7333333,1.60368E-10,99,25
8.2666667,5.25356E-05,17,39
24.8,2.27796E-05,17,39
41.3333333,6.79392E-08,17,39
57.8666667,9.72429E-05,17,39
74.4,1.20515E-05,17,39
90.9333333,1.56985E-06,17,39
107.4666667,8.56421E-06,17,39
124,1.49662E-05,17,39
140.5333333,8.89033E-06,17,39
157.0666667,2.04578E-05,17,39
173.6,1.14558E-05,17,39
190.1333333,1.43414E-05,17,39
206.6666667,1.79569E-05,17,39
223.2,1.7552E-05,17,39
239.7333333,1.54608E-05,17,39
256.2666667,1.65258E-05,17,39
272.8,1.38504E-05,17,39
289.3333333,1.72898E-05,17,39
305.8666667,1.79828E-05,17,39
322.4,1.38638E-05,17,39
338.9333333,1.82606E-05,17,39
355.4666667,1.36154E-05,17,39
372,1.49961E-05,17,39
388.5333333,1.66505E-05,17,39
405.0666667,1.36341E-05,17,39
421.6,1.82124E-05,17,39
438.1333333,1.34684E-05,17,39
454.6666667,1.55749E-05,17,39
471.2,1.53575E-05,17,39
487.7333333,1.55975E-05,17,39
8.2666667,2.56235E-05,17,39
24.8,2.50926E-06,17,39
41.3333333,2.65318E-06,17,39
57.8666667,1.81394E-05,17,39
74.4,4.86992E-06,17,39
90.9333333,8.27797E-07,17,39
107.4666667,4.47977E-07,17,39
124,3.49676E-10,17,39
140.5333333,1.57644E-07,17,39
157.0666667,9.32488E-09,17,39
173.6,6.00752E-07,17,39
190.1333333,1.33774E-07,17,39
206.6666667,4.93576E-07,17,39
223.2,1.123E-12,17,39
239.7333333,4.75699E-08,17,39
256.2666667,8.38311E-07,17,39
272.8,2.26446E-08,17,39
289.3333333,7.71532E-08,17,39
305.8666667,1.09666E-07,17,39
322.4,8.79144E-10,17,39
338.9333333,1.43226E-07,17,39
355.4666667,5.29428E-07,17,39
372,3.43439E-07,17,39
388.5333333,3.56074E-08,17,39
405.0666667,3.57386E-07,17,39
421.6,1.43603E-09,17,39
438.1333333,8.64474E-08,17,39
454.6666667,5.59415E-09,17,39
471.2,8.00098E-08,17,39
487.7333333,1.54261E-07,17,39
8.2666667,5.39241E-06,17,39
24.8,0.000137509,17,39
41.3333333,3.45609E-07,17,39
57.8666667,2.28539E-06,17,39
74.4,1.36527E-06,17,39
90.9333333,1.5051E-06,17,39
107.4666667,3.21799E-06,17,39
124,4.50779E-07,17,39
140.5333333,4.57871E-06,17,39
157.0666667,1.06227E-06,17,39
173.6,2.99587E-08,17,39
190.1333333,7.58331E-07,17,39
206.6666667,8.42459E-07,17,39
223.2,7.66499E-07,17,39
239.7333333,3.56044E-07,17,39
256.2666667,4.07092E-07,17,39
272.8,1.37643E-07,17,39
289.3333333,1.16087E-06,17,39
305.8666667,1.8288E-07,17,39
322.4,9.44414E-07,17,39
338.9333333,8.27284E-07,17,39
355.4666667,2.40364E-07,17,39
372,1.47004E-06,17,39
388.5333333,1.03722E-07,17,39
405.0666667,6.93031E-07,17,39
421.6,4.17942E-07,17,39
438.1333333,6.14705E-07,17,39
454.6666667,4.23825E-07,17,39
471.2,1.77955E-07,17,39
487.7333333,6.98845E-07,17,39
8.2666667,0.000178404,172,33
24.8,3.69262E-06,172,33
41.3333333,1.47473E-05,172,33
57.8666667,0.00022882,172,33
74.4,0.000244975,172,33
90.9333333,4.78134E-05,172,33
107.4666667,1.1955E-05,172,33
124,3.04828E-05,172,33
140.5333333,2.24309E-05,172,33
157.0666667,4.02292E-05,172,33
173.6,1.76059E-05,172,33
190.1333333,2.81665E-05,172,33
206.6666667,2.24981E-05,172,33
223.2,1.87447E-05,172,33
239.7333333,1.67603E-05,172,33
256.2666667,2.14269E-05,172,33
272.8,1.55067E-05,172,33
289.3333333,2.08103E-05,172,33
305.8666667,2.30513E-05,172,33
322.4,2.00488E-05,172,33
338.9333333,8.38109E-06,172,33
355.4666667,1.04701E-05,172,33
372,2.95891E-05,172,33
388.5333333,1.60433E-05,172,33
405.0666667,2.56644E-05,172,33
421.6,1.5357E-05,172,33
438.1333333,1.59148E-05,172,33
454.6666667,1.2702E-05,172,33
471.2,1.9536E-05,172,33
487.7333333,1.86706E-05,172,33
8.2666667,0.001073333,172,33
24.8,1.38519E-05,172,33
41.3333333,2.44885E-05,172,33
57.8666667,1.0153E-05,172,33
74.4,2.3479E-05,172,33
90.9333333,4.4568E-06,172,33
107.4666667,1.94841E-06,172,33
124,2.16299E-06,172,33
140.5333333,2.82873E-07,172,33
157.0666667,4.59558E-07,172,33
173.6,2.53502E-06,172,33
190.1333333,3.24124E-07,172,33
206.6666667,1.92852E-07,172,33
223.2,4.41284E-08,172,33
239.7333333,1.66054E-06,172,33
256.2666667,8.07304E-07,172,33
272.8,4.82388E-08,172,33
289.3333333,4.67066E-08,172,33
305.8666667,5.58414E-08,172,33
322.4,4.16797E-07,172,33
338.9333333,1.93668E-08,172,33
355.4666667,1.91891E-07,172,33
372,3.84918E-07,172,33
388.5333333,4.7888E-11,172,33
405.0666667,8.54393E-07,172,33
421.6,4.24218E-07,172,33
438.1333333,2.7448E-07,172,33
454.6666667,4.17595E-07,172,33
471.2,4.8011E-08,172,33
487.7333333,2.80226E-08,172,33
8.2666667,7.06747E-05,172,33
24.8,0.000304345,172,33
41.3333333,2.00404E-06,172,33
57.8666667,1.00852E-06,172,33
74.4,2.03605E-06,172,33
90.9333333,2.54494E-06,172,33
107.4666667,1.30454E-06,172,33
124,1.4054E-05,172,33
140.5333333,7.02023E-05,172,33
157.0666667,1.4005E-05,172,33
173.6,5.19565E-07,172,33
190.1333333,5.57169E-07,172,33
206.6666667,3.40001E-07,172,33
223.2,8.87957E-08,172,33
239.7333333,4.58673E-07,172,33
256.2666667,8.8491E-08,172,33
272.8,4.03432E-06,172,33
289.3333333,6.78929E-08,172,33
305.8666667,1.35853E-05,172,33
322.4,1.51889E-06,172,33
338.9333333,1.79896E-06,172,33
355.4666667,1.21438E-05,172,33
372,8.5982E-07,172,33
388.5333333,1.90448E-06,172,33
405.0666667,1.71201E-06,172,33
421.6,3.81878E-07,172,33
438.1333333,4.59587E-06,172,33
454.6666667,1.39221E-06,172,33
471.2,1.24662E-06,172,33
487.7333333,9.89175E-07,172,33
8.2666667,2.93041E-05,168,44
24.8,0.001907108,168,44
41.3333333,9.37936E-06,168,44
57.8666667,0.000829665,168,44
74.4,3.09832E-05,168,44
90.9333333,5.33283E-05,168,44
107.4666667,7.84819E-05,168,44
124,1.06102E-05,168,44
140.5333333,1.56741E-06,168,44
157.0666667,5.28862E-05,168,44
173.6,8.79175E-06,168,44
190.1333333,3.29679E-05,168,44
206.6666667,8.12426E-09,168,44
223.2,8.03858E-05,168,44
239.7333333,1.05676E-05,168,44
256.2666667,1.04879E-05,168,44
272.8,1.19214E-05,168,44
289.3333333,3.20399E-05,168,44
305.8666667,6.71416E-06,168,44
322.4,2.48867E-05,168,44
338.9333333,9.12032E-06,168,44
355.4666667,3.56403E-06,168,44
372,4.49254E-06,168,44
388.5333333,4.03691E-06,168,44
405.0666667,1.72244E-05,168,44
421.6,1.85488E-05,168,44
438.1333333,2.6186E-05,168,44
454.6666667,2.92662E-05,168,44
471.2,4.26328E-05,168,44
487.7333333,1.3366E-05,168,44
8.2666667,0.000146843,168,44
24.8,0.000817626,168,44
41.3333333,0.00013422,168,44
57.8666667,0.001136007,168,44
74.4,0.000196306,168,44
90.9333333,8.53413E-06,168,44
107.4666667,1.61916E-05,168,44
124,1.05171E-05,168,44
140.5333333,1.37387E-06,168,44
157.0666667,5.72579E-06,168,44
173.6,2.38774E-06,168,44
190.1333333,2.27612E-07,168,44
206.6666667,5.73591E-06,168,44
223.2,3.13991E-08,168,44
239.7333333,1.47838E-06,168,44
256.2666667,2.93962E-06,168,44
272.8,3.75174E-06,168,44
