Freq_adel,PSD_adel,Filename_adel,Freq_atr,PSD_atr,Filename_atr
145.9266967,1.35E-05,lomas2_libre,143.7386448,1.06E-05,lomas2_libre
149.8706615,1.20E-05,lomas2_libre,147.6234731,1.06E-05,lomas2_libre
153.8146263,8.65E-06,lomas2_libre,151.5083013,1.10E-05,lomas2_libre
157.7585911,9.60E-06,lomas2_libre,155.3931295,1.04E-05,lomas2_libre
161.7025559,9.39E-06,lomas2_libre,159.2779578,1.12E-05,lomas2_libre
165.6465206,9.41E-06,lomas2_libre,163.162786,1.33E-05,lomas2_libre
169.5904854,8.52E-06,lomas2_libre,167.0476143,1.29E-05,lomas2_libre
173.5344502,7.56E-06,lomas2_libre,170.9324425,1.32E-05,lomas2_libre
177.478415,5.91E-06,lomas2_libre,174.8172707,1.21E-05,lomas2_libre
181.4223797,6.03E-06,lomas2_libre,178.702099,1.76E-05,lomas2_libre
185.3663445,4.63E-06,lomas2_libre,182.5869272,1.69E-05,lomas2_libre
189.3103093,4.55E-06,lomas2_libre,186.4717554,1.49E-05,lomas2_libre
193.2542741,4.26E-06,lomas2_libre,190.3565837,1.36E-05,lomas2_libre
197.1982388,4.33E-06,lomas2_libre,194.2414119,1.30E-05,lomas2_libre
201.1422036,4.13E-06,lomas2_libre,198.1262402,1.33E-05,lomas2_libre
205.0861684,4.32E-06,lomas2_libre,202.0110684,1.13E-05,lomas2_libre
209.0301332,4.48E-06,lomas2_libre,205.8958966,9.96E-06,lomas2_libre
212.974098,5.68E-06,lomas2_libre,209.7807249,9.12E-06,lomas2_libre
216.9180627,6.36E-06,lomas2_libre,213.6655531,6.78E-06,lomas2_libre
220.8620275,5.21E-06,lomas2_libre,217.5503814,5.24E-06,lomas2_libre
224.8059923,4.99E-06,lomas2_libre,221.4352096,4.54E-06,lomas2_libre
228.7499571,4.57E-06,lomas2_libre,225.3200378,4.78E-06,lomas2_libre
232.6939218,4.30E-06,lomas2_libre,229.2048661,3.72E-06,lomas2_libre
236.6378866,4.65E-06,lomas2_libre,233.0896943,3.81E-06,lomas2_libre
240.5818514,4.51E-06,lomas2_libre,236.9745225,3.39E-06,lomas2_libre
244.5258162,4.87E-06,lomas2_libre,240.8593508,3.43E-06,lomas2_libre
0,5.06E-20,lomas2_libre,0,3.46E-20,lomas2_libre
3.943964777,0.00369242,lomas2_libre,3.884828239,0.00164424,lomas2_libre
7.887929554,0.002990744,lomas2_libre,7.769656477,0.001929524,lomas2_libre
11.83189433,0.001313121,lomas2_libre,11.65448472,0.001376159,lomas2_libre
15.77585911,0.000671157,lomas2_libre,15.53931295,0.000763764,lomas2_libre
19.71982388,0.000456764,lomas2_libre,19.42414119,0.000570791,lomas2_libre
23.66378866,0.00041159,lomas2_libre,23.30896943,0.000398606,lomas2_libre
27.60775344,0.000535376,lomas2_libre,27.19379767,0.000244312,lomas2_libre
31.55171822,0.000446284,lomas2_libre,31.07862591,0.000158262,lomas2_libre
35.49568299,0.000303742,lomas2_libre,34.96345415,9.77E-05,lomas2_libre
39.43964777,0.000260231,lomas2_libre,38.84828239,5.52E-05,lomas2_libre
43.38361255,0.000273026,lomas2_libre,42.73311062,3.94E-05,lomas2_libre
47.32757732,0.000158903,lomas2_libre,46.61793886,3.43E-05,lomas2_libre
51.2715421,0.000227463,lomas2_libre,50.5027671,4.34E-05,lomas2_libre
55.21550688,0.000178204,lomas2_libre,54.38759534,8.57E-05,lomas2_libre
59.15947165,0.000166394,lomas2_libre,58.27242358,0.000256457,lomas2_libre
63.10343643,0.000270648,lomas2_libre,62.15725182,0.000414337,lomas2_libre
67.04740121,0.000474923,lomas2_libre,66.04208005,0.000444403,lomas2_libre
70.99136599,0.000476055,lomas2_libre,69.92690829,0.000366627,lomas2_libre
74.93533076,0.000403122,lomas2_libre,73.81173653,0.00032319,lomas2_libre
78.87929554,0.000386558,lomas2_libre,77.69656477,0.000207848,lomas2_libre
82.82326032,0.000297891,lomas2_libre,81.58139301,0.000119107,lomas2_libre
86.76722509,0.000297243,lomas2_libre,85.46622125,7.98E-05,lomas2_libre
90.71118987,0.000231387,lomas2_libre,89.35104949,4.88E-05,lomas2_libre
94.65515465,0.000217358,lomas2_libre,93.23587772,3.22E-05,lomas2_libre
98.59911942,0.000165057,lomas2_libre,97.12070596,2.56E-05,lomas2_libre
102.5430842,0.000184987,lomas2_libre,101.0055342,2.10E-05,lomas2_libre
106.487049,0.000191404,lomas2_libre,104.8903624,1.80E-05,lomas2_libre
110.4310138,0.000234748,lomas2_libre,108.7751907,1.51E-05,lomas2_libre
114.3749785,0.000146788,lomas2_libre,112.6600189,1.52E-05,lomas2_libre
118.3189433,0.000132634,lomas2_libre,116.5448472,2.65E-05,lomas2_libre
122.2629081,0.000103626,lomas2_libre,120.4296754,2.22E-05,lomas2_libre
126.2068729,9.06E-05,lomas2_libre,124.3145036,2.30E-05,lomas2_libre
130.1508376,6.49E-05,lomas2_libre,128.1993319,3.08E-05,lomas2_libre
134.0948024,5.54E-05,lomas2_libre,132.0841601,3.59E-05,lomas2_libre
138.0387672,6.23E-05,lomas2_libre,135.9689883,4.23E-05,lomas2_libre
141.982732,7.10E-05,lomas2_libre,139.8538166,7.18E-05,lomas2_libre
145.9266967,5.92E-05,lomas2_libre,143.7386448,8.91E-05,lomas2_libre
149.8706615,4.51E-05,lomas2_libre,147.6234731,9.38E-05,lomas2_libre
153.8146263,5.68E-05,lomas2_libre,151.5083013,7.50E-05,lomas2_libre
157.7585911,5.52E-05,lomas2_libre,155.3931295,8.55E-05,lomas2_libre
161.7025559,2.26E-05,lomas2_libre,159.2779578,9.02E-05,lomas2_libre
165.6465206,2.24E-05,lomas2_libre,163.162786,8.39E-05,lomas2_libre
169.5904854,2.14E-05,lomas2_libre,167.0476143,6.95E-05,lomas2_libre
173.5344502,1.68E-05,lomas2_libre,170.9324425,7.19E-05,lomas2_libre
177.478415,1.62E-05,lomas2_libre,174.8172707,6.37E-05,lomas2_libre
181.4223797,1.53E-05,lomas2_libre,178.702099,6.45E-05,lomas2_libre
185.3663445,1.71E-05,lomas2_libre,182.5869272,5.83E-05,lomas2_libre
189.3103093,1.73E-05,lomas2_libre,186.4717554,5.08E-05,lomas2_libre
193.2542741,1.23E-05,lomas2_libre,190.3565837,4.70E-05,lomas2_libre
197.1982388,1.54E-05,lomas2_libre,194.2414119,4.50E-05,lomas2_libre
201.1422036,1.40E-05,lomas2_libre,198.1262402,4.51E-05,lomas2_libre
205.0861684,1.41E-05,lomas2_libre,202.0110684,3.30E-05,lomas2_libre
209.0301332,1.07E-05,lomas2_libre,205.8958966,3.31E-05,lomas2_libre
212.974098,8.01E-06,lomas2_libre,209.7807249,3.06E-05,lomas2_libre
216.9180627,1.24E-05,lomas2_libre,213.6655531,2.37E-05,lomas2_libre
220.8620275,8.29E-06,lomas2_libre,217.5503814,1.78E-05,lomas2_libre
224.8059923,1.30E-05,lomas2_libre,221.4352096,1.30E-05,lomas2_libre
228.7499571,1.57E-05,lomas2_libre,225.3200378,1.24E-05,lomas2_libre
232.6939218,1.09E-05,lomas2_libre,229.2048661,9.95E-06,lomas2_libre
236.6378866,1.40E-05,lomas2_libre,233.0896943,1.23E-05,lomas2_libre
240.5818514,1.14E-05,lomas2_libre,236.9745225,9.36E-06,lomas2_libre
244.5258162,1.20E-05,lomas2_libre,240.8593508,7.93E-06,lomas2_libre
0,4.50E-19,lompend_libre,0,4.97E-19,lompend_libre
3.940770233,0.007270243,lompend_libre,3.883660173,0.002693086,lompend_libre
7.881540466,0.020823857,lompend_libre,7.767320346,0.003568827,lompend_libre
11.8223107,0.059782647,lompend_libre,11.65098052,0.005070129,lompend_libre
15.76308093,0.069094049,lompend_libre,15.53464069,0.005366802,lompend_libre
19.70385116,0.043145315,lompend_libre,19.41830086,0.00692359,lompend_libre
23.6446214,0.029704447,lompend_libre,23.30196104,0.0084607,lompend_libre
27.58539163,0.022961001,lompend_libre,27.18562121,0.006352414,lompend_libre
31.52616186,0.013948276,lompend_libre,31.06928138,0.005043761,lompend_libre
35.4669321,0.008463207,lompend_libre,34.95294156,0.00490889,lompend_libre
39.40770233,0.005012397,lompend_libre,38.83660173,0.004526093,lompend_libre
43.34847256,0.004414605,lompend_libre,42.7202619,0.003605221,lompend_libre
47.2892428,0.002093898,lompend_libre,46.60392207,0.00295557,lompend_libre
51.23001303,0.002054182,lompend_libre,50.48758225,0.002001497,lompend_libre
55.17078326,0.0013571,lompend_libre,54.37124242,0.001426233,lompend_libre
59.11155349,0.001207026,lompend_libre,58.25490259,0.001205929,lompend_libre
63.05232373,0.001355232,lompend_libre,62.13856276,0.000831899,lompend_libre
66.99309396,0.000850765,lompend_libre,66.02222294,0.000797325,lompend_libre
70.93386419,0.000972793,lompend_libre,69.90588311,0.000656023,lompend_libre
74.87463443,0.000584439,lompend_libre,73.78954328,0.000410937,lompend_libre
78.81540466,0.000516309,lompend_libre,77.67320346,0.00027833,lompend_libre
82.75617489,0.000441149,lompend_libre,81.55686363,0.000205992,lompend_libre
86.69694512,0.000366707,lompend_libre,85.4405238,0.000162473,lompend_libre
90.63771536,0.000318259,lompend_libre,89.32418397,0.000177132,lompend_libre
94.57848559,0.000223348,lompend_libre,93.20784415,0.000156823,lompend_libre
98.51925582,0.000234926,lompend_libre,97.09150432,9.23E-05,lompend_libre
102.4600261,0.00027316,lompend_libre,100.9751645,6.94E-05,lompend_libre
106.4007963,0.000169279,lompend_libre,104.8588247,6.90E-05,lompend_libre
110.3415665,0.000147926,lompend_libre,108.7424848,7.41E-05,lompend_libre
114.2823368,0.000152606,lompend_libre,112.626145,6.58E-05,lompend_libre
118.223107,0.000154772,lompend_libre,116.5098052,5.52E-05,lompend_libre
122.1638772,0.000140454,lompend_libre,120.3934654,4.52E-05,lompend_libre
126.1046475,0.000132214,lompend_libre,124.2771255,4.46E-05,lompend_libre
130.0454177,9.53E-05,lompend_libre,128.1607857,4.18E-05,lompend_libre
133.9861879,9.83E-05,lompend_libre,132.0444459,5.44E-05,lompend_libre
137.9269582,9.75E-05,lompend_libre,135.928106,5.75E-05,lompend_libre
141.8677284,8.78E-05,lompend_libre,139.8117662,4.82E-05,lompend_libre
145.8084986,8.55E-05,lompend_libre,143.6954264,3.65E-05,lompend_libre
149.7492689,7.79E-05,lompend_libre,147.5790866,3.99E-05,lompend_libre
153.6900391,7.00E-05,lompend_libre,151.4627467,4.14E-05,lompend_libre
157.6308093,8.78E-05,lompend_libre,155.3464069,4.05E-05,lompend_libre
161.5715796,8.48E-05,lompend_libre,159.2300671,5.84E-05,lompend_libre
165.5123498,9.72E-05,lompend_libre,163.1137273,4.55E-05,lompend_libre
169.45312,7.76E-05,lompend_libre,166.9973874,4.66E-05,lompend_libre
173.3938902,7.72E-05,lompend_libre,170.8810476,5.07E-05,lompend_libre
177.3346605,6.71E-05,lompend_libre,174.7647078,5.80E-05,lompend_libre
181.2754307,5.87E-05,lompend_libre,178.6483679,7.20E-05,lompend_libre
185.2162009,4.21E-05,lompend_libre,182.5320281,7.40E-05,lompend_libre
189.1569712,4.02E-05,lompend_libre,186.4156883,7.32E-05,lompend_libre
193.0977414,4.34E-05,lompend_libre,190.2993485,7.39E-05,lompend_libre
197.0385116,4.48E-05,lompend_libre,194.1830086,6.68E-05,lompend_libre
200.9792819,4.43E-05,lompend_libre,198.0666688,6.12E-05,lompend_libre
204.9200521,5.24E-05,lompend_libre,201.950329,3.55E-05,lompend_libre
208.8608223,6.25E-05,lompend_libre,205.8339892,2.96E-05,lompend_libre
212.8015926,5.25E-05,lompend_libre,209.7176493,3.26E-05,lompend_libre
216.7423628,5.90E-05,lompend_libre,213.6013095,2.28E-05,lompend_libre
220.683133,6.59E-05,lompend_libre,217.4849697,1.96E-05,lompend_libre
224.6239033,5.26E-05,lompend_libre,221.3686298,1.87E-05,lompend_libre
228.5646735,5.35E-05,lompend_libre,225.25229,1.45E-05,lompend_libre
232.5054437,4.33E-05,lompend_libre,229.1359502,1.19E-05,lompend_libre
236.446214,4.73E-05,lompend_libre,233.0196104,1.37E-05,lompend_libre
240.3869842,4.72E-05,lompend_libre,236.9032705,1.54E-05,lompend_libre
244.3277544,3.92E-05,lompend_libre,240.7869307,1.81E-05,lompend_libre
0,6.55E-20,lompend_libre,0,6.09E-20,lompend_libre
3.940770233,0.002333158,lompend_libre,3.883660173,0.002300451,lompend_libre
7.881540466,0.001359276,lompend_libre,7.767320346,0.001316395,lompend_libre
11.8223107,0.001994766,lompend_libre,11.65098052,0.001745734,lompend_libre
15.76308093,0.001988642,lompend_libre,15.53464069,0.002034303,lompend_libre
19.70385116,0.002690368,lompend_libre,19.41830086,0.002410565,lompend_libre
23.6446214,0.005231108,lompend_libre,23.30196104,0.003480269,lompend_libre
27.58539163,0.003562661,lompend_libre,27.18562121,0.002607891,lompend_libre
31.52616186,0.001523362,lompend_libre,31.06928138,0.00143201,lompend_libre
35.4669321,0.000789021,lompend_libre,34.95294156,0.001098826,lompend_libre
39.40770233,0.000551653,lompend_libre,38.83660173,0.00091588,lompend_libre
43.34847256,0.000359136,lompend_libre,42.7202619,0.000823379,lompend_libre
47.2892428,0.00030882,lompend_libre,46.60392207,0.000697756,lompend_libre
51.23001303,0.0002655,lompend_libre,50.48758225,0.00056007,lompend_libre
55.17078326,0.000215543,lompend_libre,54.37124242,0.00045174,lompend_libre
59.11155349,0.000208493,lompend_libre,58.25490259,0.000375555,lompend_libre
63.05232373,0.000208725,lompend_libre,62.13856276,0.000282189,lompend_libre
66.99309396,0.000167378,lompend_libre,66.02222294,0.000255425,lompend_libre
70.93386419,0.000125089,lompend_libre,69.90588311,0.000152781,lompend_libre
74.87463443,9.45E-05,lompend_libre,73.78954328,9.26E-05,lompend_libre
78.81540466,8.99E-05,lompend_libre,77.67320346,7.47E-05,lompend_libre
82.75617489,5.87E-05,lompend_libre,81.55686363,5.23E-05,lompend_libre
86.69694512,6.08E-05,lompend_libre,85.4405238,4.96E-05,lompend_libre
90.63771536,6.60E-05,lompend_libre,89.32418397,5.58E-05,lompend_libre
94.57848559,4.86E-05,lompend_libre,93.20784415,4.12E-05,lompend_libre
98.51925582,4.75E-05,lompend_libre,97.09150432,3.17E-05,lompend_libre
102.4600261,4.83E-05,lompend_libre,100.9751645,2.40E-05,lompend_libre
106.4007963,3.32E-05,lompend_libre,104.8588247,1.99E-05,lompend_libre
110.3415665,3.52E-05,lompend_libre,108.7424848,2.60E-05,lompend_libre
114.2823368,3.81E-05,lompend_libre,112.626145,2.28E-05,lompend_libre
118.223107,3.04E-05,lompend_libre,116.5098052,1.90E-05,lompend_libre
122.1638772,2.86E-05,lompend_libre,120.3934654,2.35E-05,lompend_libre
126.1046475,3.32E-05,lompend_libre,124.2771255,1.99E-05,lompend_libre
130.0454177,2.37E-05,lompend_libre,128.1607857,1.74E-05,lompend_libre
133.9861879,2.12E-05,lompend_libre,132.0444459,1.35E-05,lompend_libre
137.9269582,1.96E-05,lompend_libre,135.928106,2.15E-05,lompend_libre
141.8677284,1.67E-05,lompend_libre,139.8117662,2.27E-05,lompend_libre
145.8084986,1.87E-05,lompend_libre,143.6954264,2.51E-05,lompend_libre
149.7492689,1.48E-05,lompend_libre,147.5790866,2.85E-05,lompend_libre
153.6900391,1.36E-05,lompend_libre,151.4627467,2.65E-05,lompend_libre
157.6308093,1.29E-05,lompend_libre,155.3464069,2.84E-05,lompend_libre
161.5715796,1.28E-05,lompend_libre,159.2300671,2.76E-05,lompend_libre
165.5123498,1.69E-05,lompend_libre,163.1137273,3.32E-05,lompend_libre
169.45312,1.41E-05,lompend_libre,166.9973874,3.19E-05,lompend_libre
173.3938902,1.24E-05,lompend_libre,170.8810476,2.95E-05,lompend_libre
177.3346605,1.05E-05,lompend_libre,174.7647078,2.83E-05,lompend_libre
181.2754307,8.77E-06,lompend_libre,178.6483679,3.55E-05,lompend_libre
185.2162009,8.73E-06,lompend_libre,182.5320281,3.41E-05,lompend_libre
189.1569712,8.03E-06,lompend_libre,186.4156883,3.48E-05,lompend_libre
193.0977414,7.17E-06,lompend_libre,190.2993485,4.06E-05,lompend_libre
197.0385116,6.18E-06,lompend_libre,194.1830086,3.64E-05,lompend_libre
200.9792819,5.51E-06,lompend_libre,198.0666688,2.54E-05,lompend_libre
204.9200521,5.81E-06,lompend_libre,201.950329,2.00E-05,lompend_libre
208.8608223,5.70E-06,lompend_libre,205.8339892,1.95E-05,lompend_libre
212.8015926,6.16E-06,lompend_libre,209.7176493,1.68E-05,lompend_libre
216.7423628,8.38E-06,lompend_libre,213.6013095,1.05E-05,lompend_libre
220.683133,8.46E-06,lompend_libre,217.4849697,9.79E-06,lompend_libre
224.6239033,6.44E-06,lompend_libre,221.3686298,1.02E-05,lompend_libre
228.5646735,6.31E-06,lompend_libre,225.25229,6.93E-06,lompend_libre
232.5054437,6.00E-06,lompend_libre,229.1359502,7.14E-06,lompend_libre
236.446214,6.04E-06,lompend_libre,233.0196104,6.49E-06,lompend_libre
240.3869842,6.54E-06,lompend_libre,236.9032705,5.68E-06,lompend_libre
244.3277544,4.80E-06,lompend_libre,240.7869307,6.20E-06,lompend_libre
0,4.18E-20,lompend_libre,0,3.68E-20,lompend_libre
3.940770233,0.00171726,lompend_libre,3.883660173,0.001069505,lompend_libre
7.881540466,0.001089914,lompend_libre,7.767320346,0.001714013,lompend_libre
11.8223107,0.000732617,lompend_libre,11.65098052,0.001298669,lompend_libre
15.76308093,0.000674521,lompend_libre,15.53464069,0.000559897,lompend_libre
19.70385116,0.00046171,lompend_libre,19.41830086,0.000493792,lompend_libre
23.6446214,0.000332501,lompend_libre,23.30196104,0.000306598,lompend_libre
27.58539163,0.000579157,lompend_libre,27.18562121,0.000280016,lompend_libre
31.52616186,0.000685547,lompend_libre,31.06928138,0.000188783,lompend_libre
35.4669321,0.000446227,lompend_libre,34.95294156,9.57E-05,lompend_libre
39.40770233,0.00030621,lompend_libre,38.83660173,8.45E-05,lompend_libre
43.34847256,0.000300568,lompend_libre,42.7202619,6.49E-05,lompend_libre
47.2892428,0.000264864,lompend_libre,46.60392207,9.43E-05,lompend_libre
51.23001303,0.000274003,lompend_libre,50.48758225,0.000181545,lompend_libre
55.17078326,0.000298808,lompend_libre,54.37124242,0.000422149,lompend_libre
59.11155349,0.000437229,lompend_libre,58.25490259,0.00089129,lompend_libre
63.05232373,0.000847751,lompend_libre,62.13856276,0.001289578,lompend_libre
66.99309396,0.000687867,lompend_libre,66.02222294,0.001339221,lompend_libre
70.93386419,0.000819721,lompend_libre,69.90588311,0.000964296,lompend_libre
74.87463443,0.000921098,lompend_libre,73.78954328,0.000604718,lompend_libre
78.81540466,0.000740587,lompend_libre,77.67320346,0.000425395,lompend_libre
82.75617489,0.000467131,lompend_libre,81.55686363,0.000303972,lompend_libre
86.69694512,0.000331329,lompend_libre,85.4405238,0.000217676,lompend_libre
90.63771536,0.000202926,lompend_libre,89.32418397,0.000139237,lompend_libre
94.57848559,0.000162078,lompend_libre,93.20784415,9.09E-05,lompend_libre
98.51925582,0.000146942,lompend_libre,97.09150432,8.48E-05,lompend_libre
102.4600261,0.000147502,lompend_libre,100.9751645,6.18E-05,lompend_libre
106.4007963,0.000104068,lompend_libre,104.8588247,5.12E-05,lompend_libre
110.3415665,0.000117012,lompend_libre,108.7424848,5.48E-05,lompend_libre
114.2823368,0.000102666,lompend_libre,112.626145,6.66E-05,lompend_libre
118.223107,8.87E-05,lompend_libre,116.5098052,5.14E-05,lompend_libre
122.1638772,8.80E-05,lompend_libre,120.3934654,8.99E-05,lompend_libre
126.1046475,8.61E-05,lompend_libre,124.2771255,9.57E-05,lompend_libre
130.0454177,5.42E-05,lompend_libre,128.1607857,9.26E-05,lompend_libre
133.9861879,4.20E-05,lompend_libre,132.0444459,0.000123039,lompend_libre
137.9269582,3.20E-05,lompend_libre,135.928106,0.000145885,lompend_libre
141.8677284,3.62E-05,lompend_libre,139.8117662,0.000206835,lompend_libre
145.8084986,3.26E-05,lompend_libre,143.6954264,0.000222671,lompend_libre
149.7492689,2.85E-05,lompend_libre,147.5790866,0.000207141,lompend_libre
153.6900391,3.46E-05,lompend_libre,151.4627467,0.000262326,lompend_libre
157.6308093,2.71E-05,lompend_libre,155.3464069,0.000204624,lompend_libre
161.5715796,2.78E-05,lompend_libre,159.2300671,0.000211114,lompend_libre
165.5123498,2.79E-05,lompend_libre,163.1137273,0.000181608,lompend_libre
169.45312,2.48E-05,lompend_libre,166.9973874,0.000107306,lompend_libre
173.3938902,2.33E-05,lompend_libre,170.8810476,7.80E-05,lompend_libre
177.3346605,1.80E-05,lompend_libre,174.7647078,7.36E-05,lompend_libre
181.2754307,2.18E-05,lompend_libre,178.6483679,7.96E-05,lompend_libre
185.2162009,1.77E-05,lompend_libre,182.5320281,7.88E-05,lompend_libre
189.1569712,1.77E-05,lompend_libre,186.4156883,7.45E-05,lompend_libre
193.0977414,2.18E-05,lompend_libre,190.2993485,7.84E-05,lompend_libre
197.0385116,1.38E-05,lompend_libre,194.1830086,8.09E-05,lompend_libre
200.9792819,1.38E-05,lompend_libre,198.0666688,5.99E-05,lompend_libre
204.9200521,1.22E-05,lompend_libre,201.950329,6.25E-05,lompend_libre
208.8608223,1.21E-05,lompend_libre,205.8339892,5.42E-05,lompend_libre
212.8015926,1.20E-05,lompend_libre,209.7176493,4.96E-05,lompend_libre
216.7423628,1.04E-05,lompend_libre,213.6013095,4.09E-05,lompend_libre
220.683133,1.20E-05,lompend_libre,217.4849697,3.30E-05,lompend_libre
224.6239033,1.40E-05,lompend_libre,221.3686298,2.44E-05,lompend_libre
228.5646735,1.22E-05,lompend_libre,225.25229,2.34E-05,lompend_libre
232.5054437,1.57E-05,lompend_libre,229.1359502,2.09E-05,lompend_libre
236.446214,1.65E-05,lompend_libre,233.0196104,1.72E-05,lompend_libre
240.3869842,1.50E-05,lompend_libre,236.9032705,1.39E-05,lompend_libre
244.3277544,1.55E-05,lompend_libre,240.7869307,1.39E-05,lompend_libre
0,4.70E-19,pasto_circu,0,5.05E-19,pasto_circu
3.938697877,0.001522815,pasto_circu,3.883994019,0.000509885,pasto_circu
7.877395754,0.002417278,pasto_circu,7.767988038,0.000405542,pasto_circu
11.81609363,0.001696484,pasto_circu,11.65198206,0.000435893,pasto_circu
15.75479151,0.001522338,pasto_circu,15.53597608,0.00040647,pasto_circu
19.69348938,0.001684522,pasto_circu,19.4199701,0.00065643,pasto_circu
23.63218726,0.001281731,pasto_circu,23.30396411,0.000393984,pasto_circu
27.57088514,0.001201993,pasto_circu,27.18795813,0.000393416,pasto_circu
31.50958302,0.000672096,pasto_circu,31.07195215,0.000247569,pasto_circu
35.44828089,0.00046048,pasto_circu,34.95594617,0.000164542,pasto_circu
39.38697877,0.000286394,pasto_circu,38.83994019,9.60E-05,pasto_circu
43.32567665,0.000173926,pasto_circu,42.72393421,6.05E-05,pasto_circu
47.26437452,0.00012439,pasto_circu,46.60792823,4.49E-05,pasto_circu
51.2030724,7.61E-05,pasto_circu,50.49192225,3.33E-05,pasto_circu
55.14177028,5.41E-05,pasto_circu,54.37591627,2.53E-05,pasto_circu
59.08046815,4.32E-05,pasto_circu,58.25991029,2.17E-05,pasto_circu
63.01916603,3.16E-05,pasto_circu,62.1439043,1.52E-05,pasto_circu
66.95786391,2.11E-05,pasto_circu,66.02789832,1.36E-05,pasto_circu
70.89656179,1.90E-05,pasto_circu,69.91189234,1.10E-05,pasto_circu
74.83525966,1.52E-05,pasto_circu,73.79588636,8.52E-06,pasto_circu
78.77395754,1.25E-05,pasto_circu,77.67988038,7.91E-06,pasto_circu
82.71265542,1.10E-05,pasto_circu,81.5638744,5.27E-06,pasto_circu
86.65135329,8.66E-06,pasto_circu,85.44786842,4.11E-06,pasto_circu
90.59005117,8.30E-06,pasto_circu,89.33186244,3.50E-06,pasto_circu
94.52874905,7.42E-06,pasto_circu,93.21585646,2.89E-06,pasto_circu
98.46744692,6.96E-06,pasto_circu,97.09985048,2.33E-06,pasto_circu
102.4061448,6.01E-06,pasto_circu,100.9838445,2.17E-06,pasto_circu
106.3448427,5.20E-06,pasto_circu,104.8678385,1.75E-06,pasto_circu
110.2835406,4.36E-06,pasto_circu,108.7518325,1.87E-06,pasto_circu
114.2222384,3.81E-06,pasto_circu,112.6358266,1.75E-06,pasto_circu
118.1609363,3.78E-06,pasto_circu,116.5198206,2.01E-06,pasto_circu
122.0996342,3.90E-06,pasto_circu,120.4038146,2.05E-06,pasto_circu
126.0383321,3.86E-06,pasto_circu,124.2878086,2.11E-06,pasto_circu
129.9770299,2.76E-06,pasto_circu,128.1718026,1.72E-06,pasto_circu
133.9157278,2.88E-06,pasto_circu,132.0557966,1.64E-06,pasto_circu
137.8544257,2.98E-06,pasto_circu,135.9397907,1.54E-06,pasto_circu
141.7931236,2.95E-06,pasto_circu,139.8237847,1.38E-06,pasto_circu
145.7318214,2.74E-06,pasto_circu,143.7077787,1.57E-06,pasto_circu
149.6705193,2.35E-06,pasto_circu,147.5917727,1.78E-06,pasto_circu
153.6092172,2.70E-06,pasto_circu,151.4757667,1.84E-06,pasto_circu
157.5479151,2.47E-06,pasto_circu,155.3597608,1.57E-06,pasto_circu
161.486613,3.02E-06,pasto_circu,159.2437548,1.75E-06,pasto_circu
165.4253108,2.81E-06,pasto_circu,163.1277488,2.11E-06,pasto_circu
169.3640087,2.75E-06,pasto_circu,167.0117428,1.94E-06,pasto_circu
173.3027066,2.82E-06,pasto_circu,170.8957368,2.07E-06,pasto_circu
177.2414045,2.73E-06,pasto_circu,174.7797309,1.80E-06,pasto_circu
181.1801023,2.26E-06,pasto_circu,178.6637249,1.97E-06,pasto_circu
185.1188002,1.77E-06,pasto_circu,182.5477189,2.40E-06,pasto_circu
189.0574981,1.63E-06,pasto_circu,186.4317129,2.71E-06,pasto_circu
192.996196,1.69E-06,pasto_circu,190.3157069,3.41E-06,pasto_circu
196.9348938,1.48E-06,pasto_circu,194.199701,4.34E-06,pasto_circu
200.8735917,1.87E-06,pasto_circu,198.083695,5.83E-06,pasto_circu
204.8122896,1.87E-06,pasto_circu,201.967689,6.59E-06,pasto_circu
208.7509875,2.07E-06,pasto_circu,205.851683,6.31E-06,pasto_circu
212.6896854,2.33E-06,pasto_circu,209.735677,4.92E-06,pasto_circu
216.6283832,2.55E-06,pasto_circu,213.619671,3.90E-06,pasto_circu
220.5670811,3.05E-06,pasto_circu,217.5036651,3.30E-06,pasto_circu
224.505779,2.62E-06,pasto_circu,221.3876591,2.65E-06,pasto_circu
228.4444769,2.46E-06,pasto_circu,225.2716531,2.00E-06,pasto_circu
232.3831747,2.01E-06,pasto_circu,229.1556471,1.96E-06,pasto_circu
236.3218726,2.21E-06,pasto_circu,233.0396411,2.07E-06,pasto_circu
240.2605705,2.05E-06,pasto_circu,236.9236352,2.03E-06,pasto_circu
244.1992684,1.95E-06,pasto_circu,240.8076292,1.81E-06,pasto_circu
0,4.62E-20,pasto_circu,0,2.61E-20,pasto_circu
3.938697877,0.00101083,pasto_circu,3.883994019,0.000697194,pasto_circu
7.877395754,0.000437436,pasto_circu,7.767988038,0.000249154,pasto_circu
11.81609363,0.000297783,pasto_circu,11.65198206,0.000178687,pasto_circu
15.75479151,0.000184127,pasto_circu,15.53597608,0.000155072,pasto_circu
19.69348938,0.000293911,pasto_circu,19.4199701,0.000178955,pasto_circu
23.63218726,0.000835969,pasto_circu,23.30396411,0.000316255,pasto_circu
27.57088514,0.000411279,pasto_circu,27.18795813,0.000208158,pasto_circu
31.50958302,9.12E-05,pasto_circu,31.07195215,9.30E-05,pasto_circu
35.44828089,3.81E-05,pasto_circu,34.95594617,6.38E-05,pasto_circu
39.38697877,2.47E-05,pasto_circu,38.83994019,4.56E-05,pasto_circu
